,0,1,2,3,4
148,896.0,2530.0,876.0,30.188966082330197,51.0
149,898.0,2324.0,1119.0,28.780688166792498,42.0
150,899.0,2214.0,1192.0,27.0430172794591,42.0
151,900.0,2080.0,1302.0,24.9134053468709,42.0
152,901.0,1971.0,1423.0,23.3219876030713,32.0
153,902.0,1861.0,1545.0,21.374319558920398,33.0
154,904.0,1642.0,1776.0,15.808462200790999,33.0
155,905.0,1521.0,1886.0,11.208699357237899,33.0
156,906.0,1399.0,1995.0,5.212454702409518,23.0
157,907.0,1290.0,2117.0,358.293251731251,24.0
158,909.0,1131.0,2384.0,340.91854699761296,24.0
159,911.0,389.0,2895.0,270.0,5.0
160,912.0,839.0,2129.0,329.07945541368997,14.0
161,913.0,669.0,2689.0,288.296284491172,15.0
162,914.0,839.0,2603.0,302.473594827567,15.0
163,916.0,1338.0,3029.0,170.18488946187202,26.0
164,918.0,596.0,2543.0,296.909842802115,15.0
165,919.0,438.0,2506.0,294.689611260236,5.0
166,920.0,268.0,2470.0,292.813710713113,4.0
167,921.0,328.0,2457.0,294.697206955401,4.0
168,922.0,231.0,2470.0,292.110525513857,4.0
169,923.0,219.0,2494.0,290.763151270374,4.0
170,924.0,1764.0,3212.0,126.103073032154,36.0
171,925.0,134.0,2494.0,289.382816053908,4.0
172,927.0,2908.0,1119.0,40.923324141067795,52.0
173,928.0,1326.0,2883.0,44.007021493313,25.0
174,929.0,998.0,3297.0,217.20884779701802,16.0
175,930.0,1703.0,3127.0,121.692838291523,36.0
176,932.0,1898.0,2506.0,55.41011169471211,35.0
177,933.0,985.0,3285.0,219.17469413090998,16.0
178,934.0,341.0,2287.0,302.89942311621104,4.0
179,936.0,2968.0,2324.0,70.3330105549341,54.0
180,937.0,2968.0,2324.0,70.3330105549341,54.0
181,938.0,2968.0,2324.0,70.3330105549341,54.0
182,939.0,2968.0,2324.0,70.3330105549341,54.0
183,940.0,3248.0,2226.0,70.2966468964912,64.0
184,941.0,3248.0,2226.0,70.2966468964912,64.0
185,942.0,2920.0,2506.0,75.92271519949409,55.0
186,943.0,2968.0,2324.0,70.3330105549341,54.0
187,944.0,2920.0,2518.0,76.3404637786402,55.0
188,945.0,2968.0,2311.0,69.9206730433305,54.0
189,946.0,2944.0,2470.0,74.8939481241771,54.0
190,947.0,2944.0,2470.0,74.8939481241771,54.0
191,948.0,3285.0,2068.0,66.52057844337871,64.0
192,949.0,3285.0,2068.0,66.52057844337871,64.0
193,950.0,2968.0,2311.0,69.9206730433305,54.0
194,951.0,3273.0,2324.0,73.20841999564091,64.0
195,952.0,2019.0,925.0,19.0689313197407,41.0
196,953.0,1800.0,730.0,12.2341344669889,31.0
197,954.0,3224.0,2178.0,68.7621223395786,64.0
198,955.0,2944.0,2457.0,74.45391952595351,54.0
199,956.0,2105.0,1107.0,23.137960344015895,42.0
200,957.0,1582.0,608.0,6.45788625484237,31.0
201,958.0,2105.0,1107.0,23.137960344015895,42.0
202,959.0,2920.0,2506.0,75.92271519949409,55.0
203,960.0,2920.0,2506.0,75.92271519949409,55.0
204,3.0,1326.0,2895.0,0.0,25.0
205,3.0,1326.0,2895.0,0.0,25.0
206,4.0,1326.0,2895.0,0.0,25.0
207,6.0,36.0,3491.0,244.437567037243,6.0
208,7.0,182.0,3370.0,246.73921400284198,6.0
209,8.0,316.0,3260.0,249.487441314357,6.0
210,9.0,426.0,3139.0,254.321900515195,6.0
211,14.0,1022.0,2640.0,310.971252443721,25.0
212,20.0,1472.0,2202.0,11.5025958359517,24.0
213,21.0,1460.0,2202.0,10.5794379604743,24.0
214,22.0,1484.0,2202.0,12.419739126092301,24.0
215,23.0,1496.0,2190.0,13.1114647413241,24.0
216,24.0,1496.0,2214.0,13.556763468521199,24.0
217,25.0,1472.0,2190.0,11.3118971250557,24.0
218,26.0,1472.0,2190.0,11.3118971250557,24.0
219,27.0,1533.0,2117.0,14.4131370111714,34.0
220,29.0,1509.0,2068.0,12.0649527262447,34.0
221,30.0,1569.0,1983.0,14.432889673764699,33.0
222,32.0,1569.0,2007.0,14.8060422094956,34.0
223,33.0,1545.0,1995.0,13.2268263040981,33.0
224,34.0,1521.0,1971.0,11.521766093087301,33.0
225,36.0,1606.0,1971.0,16.3150031445052,33.0
226,37.0,1642.0,1946.0,17.8296550426743,33.0
227,40.0,1509.0,2044.0,11.7342604286059,34.0
228,41.0,1375.0,2165.0,3.70964259027011,24.0
229,42.0,1192.0,2202.0,349.420562039526,24.0
230,43.0,1034.0,2178.0,338.526537162616,24.0
231,44.0,900.0,2153.0,330.98895770721197,14.0
232,46.0,657.0,1971.0,325.03278273381903,13.0
233,47.0,572.0,1837.0,325.457183799889,13.0
234,48.0,596.0,1679.0,329.891705847567,13.0
235,49.0,620.0,1533.0,333.403202707973,13.0
236,50.0,596.0,1375.0,335.113486278209,12.0
237,51.0,596.0,1241.0,336.910700514687,12.0
238,52.0,584.0,1071.0,338.548308700625,12.0
239,53.0,523.0,949.0,338.268720791737,11.0
240,54.0,499.0,925.0,337.927808223629,1.0
241,55.0,450.0,852.0,337.502094160636,1.0
242,56.0,450.0,827.0,337.747397221712,1.0
243,57.0,487.0,803.0,338.824328506194,1.0
244,58.0,1338.0,2883.0,44.007021493313,25.0
245,59.0,3285.0,1825.0,60.513364180218,63.0
246,60.0,1995.0,2871.0,87.8730144651915,35.0
247,61.0,523.0,925.0,338.509199718111,11.0
248,62.0,608.0,1058.0,339.316646129541,12.0
249,63.0,706.0,1168.0,340.87492655209996,12.0
250,66.0,1058.0,1472.0,349.689666505531,22.0
251,67.0,1168.0,1582.0,353.36999046127505,23.0
252,68.0,1290.0,1667.0,358.377986789624,23.0
253,69.0,1411.0,1764.0,4.15203974509062,23.0
254,70.0,1472.0,1788.0,7.26003164430994,23.0
255,71.0,1557.0,1910.0,12.7636159411181,33.0
256,72.0,1667.0,2044.0,21.1589915736003,34.0
257,73.0,1776.0,2032.0,26.7329880637322,34.0
258,74.0,1715.0,1995.0,22.6602682253934,33.0
259,75.0,1606.0,1922.0,15.534026839087,33.0
260,76.0,1618.0,1825.0,14.767163773557,33.0
261,77.0,1618.0,1752.0,13.8615626733114,33.0
262,78.0,1569.0,1752.0,11.6046045968403,33.0
263,79.0,1509.0,1873.0,9.81275626605153,33.0
264,80.0,1496.0,1995.0,10.340029894483001,23.0
265,82.0,1813.0,2032.0,28.594005077736696,34.0
266,83.0,1922.0,1752.0,26.732900894057302,33.0
267,84.0,2895.0,1460.0,46.56354800175771,52.0
268,85.0,2007.0,754.0,17.0789167077784,41.0
269,86.0,1472.0,1119.0,4.54010498806005,22.0
270,87.0,1800.0,1727.0,21.4048695777367,33.0
271,89.0,1715.0,1788.0,18.748570159419106,33.0
272,89.0,1630.0,1886.0,16.2261675567213,33.0
273,90.0,1484.0,1946.0,9.135966418353119,23.0
274,91.0,1436.0,2019.0,6.91573892738825,24.0
275,92.0,1448.0,1971.0,7.268017022155958,23.0
276,93.0,1545.0,1873.0,11.694176205602,33.0
277,94.0,1509.0,1898.0,10.053852397820501,33.0
278,95.0,1411.0,2056.0,5.589110320036348,24.0
279,96.0,1338.0,2129.0,0.8669332351561801,24.0
280,99.0,1302.0,2141.0,358.2389591144,24.0
281,99.0,1399.0,2019.0,4.6020329080823705,24.0
282,100.0,1472.0,1934.0,8.348471362509,23.0
283,101.0,1460.0,2056.0,8.76998438283467,24.0
284,103.0,1448.0,2032.0,7.77566595950401,24.0
285,104.0,1472.0,1946.0,8.45252092226495,23.0
286,106.0,1387.0,1752.0,2.95097598361763,23.0
287,107.0,1277.0,1582.0,357.935524947771,23.0
288,109.0,1119.0,1338.0,352.6822498436669,22.0
289,330.0,985.0,1241.0,348.73735204900396,12.0
290,112.0,2895.0,1472.0,46.803702232752286,52.0
291,113.0,2895.0,1472.0,46.803702232752286,52.0
292,114.0,803.0,1168.0,343.694836763682,12.0
293,115.0,839.0,1326.0,343.310613992257,12.0
294,118.0,1010.0,1618.0,346.5572028474511,23.0
295,118.0,1083.0,1764.0,348.27566213271,23.0
296,119.0,1156.0,1910.0,350.53537483375504,23.0
297,120.0,1265.0,2019.0,356.1519706771901,24.0
298,121.0,1350.0,2165.0,1.81889968256878,24.0
299,122.0,1448.0,2178.0,9.33343469364096,24.0
300,123.0,1399.0,2238.0,6.125824885272808,24.0
301,124.0,1302.0,2178.0,358.14814434516404,24.0
302,125.0,1411.0,2238.0,7.1231854305720494,24.0
303,126.0,1423.0,2238.0,8.11622643045392,24.0
304,127.0,1460.0,2117.0,9.445652046604481,24.0
305,128.0,1472.0,2019.0,9.14544132867845,24.0
306,129.0,1448.0,2165.0,9.170072069278119,24.0
307,131.0,1363.0,2190.0,2.9020662530702,24.0
308,741.0,1375.0,2056.0,3.2287940608377896,24.0
309,133.0,1460.0,2032.0,8.52972805296578,24.0
310,134.0,1411.0,2068.0,5.66968525227993,24.0
311,135.0,1375.0,2153.0,3.64981171282035,24.0
312,136.0,1302.0,2251.0,357.938400994292,24.0
313,137.0,1241.0,2214.0,353.125405931615,24.0
314,138.0,1326.0,2153.0,0.0,24.0
315,139.0,1290.0,2117.0,357.440823508638,24.0
316,140.0,1168.0,2068.0,349.54415616474,24.0
317,142.0,1326.0,2190.0,0.0,24.0
318,143.0,1496.0,2226.0,13.790726211298098,24.0
319,144.0,1557.0,2263.0,19.4456774663598,34.0
320,145.0,1436.0,2153.0,8.14915677094031,24.0
321,146.0,1387.0,2007.0,3.79618182227507,24.0
322,147.0,1387.0,1959.0,3.6020321732051896,23.0
323,148.0,657.0,1472.0,335.576536578914,12.0
324,149.0,2883.0,1472.0,46.5841399109591,52.0
325,150.0,1995.0,754.0,16.7950496199832,31.0
326,151.0,1302.0,1934.0,358.618121277448,23.0
327,152.0,1448.0,1946.0,7.07852012156978,23.0
328,153.0,1363.0,2044.0,2.40482428365164,24.0
329,154.0,1229.0,2190.0,352.42972987580595,24.0
330,155.0,1217.0,2202.0,351.361246699703,24.0
331,156.0,1217.0,2202.0,351.361246699703,24.0
332,158.0,1217.0,2202.0,351.361246699703,24.0
333,158.0,1217.0,2202.0,351.361246699703,24.0
334,159.0,1217.0,2202.0,351.361246699703,24.0
335,160.0,1217.0,2202.0,351.361246699703,24.0
336,161.0,1217.0,2202.0,351.361246699703,24.0
337,162.0,1423.0,1107.0,2.9996700411660897,22.0
338,163.0,1618.0,584.0,6.958356791755801,31.0
339,164.0,1618.0,815.0,7.722268467936258,31.0
340,165.0,657.0,1484.0,335.393354891908,12.0
341,166.0,572.0,3285.0,241.831494067989,16.0
342,167.0,170.0,3479.0,242.38991138068297,6.0
343,168.0,316.0,3333.0,245.821757012485,6.0
344,170.0,547.0,3054.0,258.068461276087,16.0
345,171.0,669.0,2932.0,266.663248072295,15.0
346,172.0,766.0,2810.0,278.93043980883897,15.0
347,173.0,864.0,2689.0,294.778839383667,15.0
348,174.0,949.0,2543.0,314.027718879009,15.0
349,175.0,1058.0,2409.0,331.95798777423903,24.0
350,177.0,1144.0,2324.0,342.88754204566504,24.0
351,178.0,1229.0,2299.0,351.06587852806,24.0
352,179.0,1326.0,2190.0,0.0,24.0
353,180.0,1229.0,2056.0,353.627931949483,24.0
354,181.0,1180.0,1922.0,351.753064838826,23.0
355,182.0,1010.0,1886.0,343.168915702743,23.0
356,183.0,985.0,1740.0,344.08301571592904,13.0
357,184.0,961.0,1569.0,345.110429556057,13.0
358,185.0,864.0,1436.0,342.992940908558,12.0
359,186.0,754.0,1326.0,340.60073801914103,12.0
360,187.0,645.0,1180.0,339.01547742294997,12.0
361,188.0,572.0,1046.0,338.500874008407,12.0
362,189.0,487.0,900.0,337.89196163207697,1.0
363,190.0,401.0,766.0,337.233582175993,1.0
364,191.0,1326.0,2895.0,0.0,25.0
365,192.0,2007.0,2871.0,87.91046107051778,45.0
366,193.0,462.0,718.0,339.025518432681,1.0
367,194.0,535.0,900.0,339.044107909234,11.0
368,195.0,572.0,1058.0,338.373361099329,12.0
369,197.0,620.0,1229.0,337.739250603167,12.0
370,198.0,657.0,1387.0,336.804024734508,12.0
371,198.0,645.0,1545.0,334.022071901951,13.0
372,199.0,608.0,1715.0,329.55549178492697,13.0
373,200.0,608.0,1873.0,325.83897828294,13.0
374,202.0,864.0,2092.0,330.93740722822497,14.0
375,203.0,985.0,2190.0,334.957711139039,14.0
376,204.0,1156.0,2165.0,347.322802398555,24.0
377,205.0,1229.0,2153.0,352.8031632104209,24.0
378,206.0,1156.0,2153.0,347.521352819289,24.0
379,207.0,1265.0,2202.0,355.140185879705,24.0
380,208.0,1180.0,2153.0,349.23866940562993,24.0
381,209.0,1253.0,2190.0,354.288395353845,24.0
382,210.0,1229.0,2178.0,352.554996123633,24.0
383,211.0,1083.0,2251.0,339.974622468417,24.0
384,212.0,998.0,2238.0,334.25534692607005,14.0
385,213.0,1119.0,2360.0,339.507676856289,24.0
386,219.0,1277.0,2202.0,356.0928937208571,24.0
387,220.0,1253.0,2117.0,354.8212536104209,24.0
388,221.0,1302.0,2092.0,358.34635835078797,24.0
389,222.0,1350.0,1995.0,1.47549939290647,23.0
390,223.0,1399.0,1886.0,3.99753702069608,23.0
391,224.0,1423.0,1837.0,5.060820033411839,23.0
392,225.0,1350.0,1691.0,1.1030555794357,23.0
393,226.0,1363.0,1642.0,1.63380134679321,23.0
394,227.0,1484.0,1764.0,7.685026996313749,23.0
395,228.0,1302.0,2932.0,212.069052164185,25.0
396,229.0,487.0,1509.0,329.684639750477,3.0
397,230.0,341.0,2287.0,302.57994236154,4.0
398,231.0,815.0,2165.0,325.935489352096,14.0
399,232.0,328.0,2311.0,301.208028380921,4.0
400,233.0,341.0,2287.0,302.57994236154,4.0
401,235.0,341.0,2287.0,302.57994236154,4.0
402,237.0,341.0,2287.0,302.57994236154,4.0
403,237.0,341.0,2287.0,302.57994236154,4.0
404,238.0,341.0,2287.0,302.57994236154,4.0
405,239.0,341.0,2287.0,302.57994236154,4.0
406,240.0,341.0,2287.0,302.57994236154,4.0
407,241.0,341.0,2287.0,302.57994236154,4.0
408,242.0,316.0,2324.0,300.340009926139,4.0
409,243.0,341.0,2287.0,302.57994236154,4.0
410,244.0,341.0,2287.0,302.57994236154,4.0
411,245.0,341.0,2287.0,302.57994236154,4.0
412,246.0,328.0,2311.0,301.208028380921,4.0
413,247.0,328.0,2311.0,301.208028380921,4.0
414,248.0,328.0,2311.0,301.208028380921,4.0
415,249.0,341.0,2287.0,302.57994236154,4.0
416,250.0,341.0,2287.0,302.57994236154,4.0
417,251.0,2032.0,937.0,19.2024982271606,41.0
418,252.0,24.0,3528.0,243.28271785876598,7.0
419,253.0,207.0,3418.0,244.17909285581,6.0
420,254.0,316.0,3273.0,248.820648938409,6.0
421,256.0,426.0,3090.0,257.35725787113,6.0
422,257.0,523.0,2956.0,265.50323439421396,15.0
423,257.0,633.0,2835.0,275.121980414103,15.0
424,258.0,779.0,2737.0,286.64865218302896,15.0
425,259.0,925.0,2676.0,299.483832787997,15.0
426,260.0,1083.0,2591.0,322.328088744139,25.0
427,261.0,1144.0,2457.0,338.131135640848,24.0
428,263.0,1411.0,2275.0,7.543519206656691,24.0
429,264.0,1545.0,2165.0,16.160407758131303,34.0
430,266.0,1691.0,1971.0,20.8849297348047,33.0
431,267.0,1800.0,1886.0,24.406875848604106,33.0
432,268.0,1813.0,2056.0,29.2782320980828,34.0
433,269.0,1788.0,2105.0,29.4613688627503,34.0
434,271.0,1545.0,1971.0,12.894900028687198,33.0
435,272.0,1472.0,1971.0,8.67777852069225,23.0
436,273.0,1533.0,2129.0,14.629313314995999,34.0
437,271.0,1460.0,2105.0,9.304701164410089,24.0
438,271.0,1618.0,1959.0,16.7694321131731,33.0
439,278.0,1788.0,1910.0,24.373067093737106,33.0
440,279.0,1837.0,2080.0,31.200329389011504,34.0
441,280.0,1886.0,2251.0,40.0280858441335,34.0
442,281.0,1898.0,2129.0,35.802597357747004,34.0
443,282.0,1971.0,1995.0,34.692790163653,33.0
444,285.0,1995.0,2092.0,38.8249358378985,34.0
445,287.0,1788.0,2117.0,29.8384073639057,34.0
446,289.0,815.0,2165.0,325.935489352096,14.0
447,291.0,1715.0,2409.0,37.708971785683495,34.0
448,292.0,1582.0,2311.0,22.9487440251925,34.0
449,293.0,1448.0,2238.0,10.1687384151131,24.0
450,294.0,1363.0,2129.0,2.67131085744948,24.0
451,295.0,1436.0,2178.0,8.42928239615148,24.0
452,296.0,1363.0,2226.0,3.0579423626405604,24.0
453,297.0,1302.0,2214.0,358.05032256168505,24.0
454,298.0,1241.0,2165.0,353.58286592586404,24.0
455,299.0,1338.0,2044.0,0.7803530449465419,24.0
456,300.0,1265.0,2117.0,355.668999141278,24.0
457,301.0,1363.0,2214.0,3.00415772708175,24.0
458,302.0,1387.0,2165.0,4.614586768487031,24.0
459,303.0,1290.0,2251.0,356.909267852404,24.0
460,304.0,1253.0,2165.0,354.482770281951,24.0
461,305.0,1326.0,2153.0,0.0,24.0
462,306.0,1265.0,2117.0,355.668999141278,24.0
463,307.0,1326.0,2165.0,0.0,24.0
464,308.0,1290.0,2141.0,357.35947762974996,24.0
465,309.0,1253.0,2178.0,354.383371015103,24.0
466,310.0,1241.0,2251.0,352.73454532488,24.0
467,311.0,1083.0,2275.0,339.264310928753,24.0
468,312.0,1229.0,2311.0,350.88535209905,24.0
469,314.0,1436.0,2287.0,9.912695408223241,24.0
470,315.0,1618.0,2311.0,25.778813764923395,34.0
471,316.0,2883.0,1472.0,46.5841399109591,52.0
472,317.0,2883.0,1484.0,46.8263150676035,52.0
473,199.0,1946.0,2384.0,49.5269297102414,34.0
474,321.0,815.0,2165.0,325.935489352096,14.0
475,322.0,815.0,2165.0,325.935489352096,14.0
476,323.0,815.0,2165.0,325.935489352096,14.0
477,324.0,815.0,2165.0,325.935489352096,14.0
478,325.0,1533.0,3017.0,121.389992828428,36.0
479,326.0,2968.0,2336.0,70.5851000897405,54.0
480,327.0,2543.0,1764.0,46.1060534503893,53.0
481,323.0,815.0,2165.0,325.935489352096,14.0
482,329.0,2543.0,1764.0,46.1060534503893,53.0
483,330.0,1873.0,779.0,14.019965569728901,31.0
484,332.0,2895.0,1472.0,46.803702232752286,52.0
485,333.0,2737.0,1764.0,50.3129132133323,53.0
486,334.0,2883.0,2129.0,63.00903893002671,54.0
487,336.0,2713.0,2105.0,59.4735431884729,54.0
488,337.0,365.0,2263.0,304.248903206185,4.0
489,339.0,1776.0,754.0,11.4762319576071,31.0
490,340.0,1776.0,754.0,11.4762319576071,31.0
491,341.0,1776.0,754.0,11.4762319576071,31.0
492,342.0,1776.0,754.0,11.4762319576071,31.0
493,343.0,1776.0,754.0,11.4762319576071,31.0
494,344.0,1326.0,2895.0,0.0,25.0
495,345.0,328.0,2287.0,302.240017888224,4.0
496,346.0,134.0,3479.0,243.10515026346002,6.0
497,347.0,304.0,3345.0,245.49432986508,6.0
498,348.0,426.0,3212.0,249.965749833709,6.0
499,349.0,547.0,3090.0,255.471338276535,16.0
500,350.0,669.0,2956.0,264.509508697128,15.0
501,351.0,791.0,2835.0,276.62271718964803,15.0
502,352.0,876.0,2713.0,292.719636294032,15.0
503,353.0,815.0,2555.0,304.560378475854,15.0
504,354.0,827.0,2397.0,315.935543306282,14.0
505,355.0,791.0,2324.0,317.854066497291,14.0
506,356.0,681.0,2311.0,313.148321322632,14.0
507,357.0,511.0,2263.0,308.758039770073,14.0
508,358.0,450.0,2153.0,311.247922032967,4.0
509,360.0,426.0,1910.0,318.569289845725,3.0
510,361.0,353.0,1849.0,318.059860768989,3.0
511,362.0,426.0,1886.0,319.252509159492,3.0
512,363.0,584.0,1946.0,322.938667691785,13.0
513,364.0,766.0,2056.0,327.189398550557,14.0
514,365.0,876.0,2190.0,328.344165085247,14.0
